SEDE;COD_FACULTAD;FACULTAD;COD_PLAN;PLAN;COD_NIVEL;NIVEL;AVANCE_CARRERA;COD_ACCESO;ACCESO;COD_SUBACCESO;SUBACCESO;CONVOCATORIA;APERTURA;T_DOCUMENTO;GENERO;EDAD;NUMERO_MATRICULAS;PAPA;PROME_ACADE;PBM_CALCULADO;ESTRATO;COD_DEPTO_RESIDENCIA;DEPTO_RESIDENCIA;COD_MUN_RESIDENCIA;MUNICIPIO_RESIDENCIA;COD_PROVINCIA;PROVINCIA_NACIMIENTO;COD_MINICIPIO;MUNICIPIO_NACIMIENTO;COD_NACIONALIDAD;PAIS-NACIONALIDAD;VICTIMAS_DEL_CONFLICTO;DISCAPACIDAD;CARACTER_COLEGIO;PUNTAJE_ADMISION
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;4.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;HOMBRE;18;2;3.7;3.7;2;1;;;;;44;LA GUAJIRA;430;MAICAO;170;COLOMBIA;NO;NO;Plantel Oficial;513.965
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;4.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;NUMERO DE CEDULA;HOMBRE;18;2;4.1;4.1;1;1;;;;;20;CESAR;750;SAN DIEGO;170;COLOMBIA;SI;NO;Plantel Oficial;376.955
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;CEDULA EXTRANJERIA;HOMBRE;19;2;4.1;4.1;2;1;;;;;;;;;862;VENEZUELA;NO;NO;Plantel Oficial;430.372
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;4.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;NUMERO DE CEDULA;HOMBRE;19;2;3.5;3.5;6;1;;;;;20;CESAR;443;MANAURE BALCON DEL CESAR;170;COLOMBIA;SI;NO;Plantel Oficial;363.732
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;NUMERO DE CEDULA;HOMBRE;22;;;;38;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;SI;NO;Plantel Oficial;453.457
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;3.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;HOMBRE;18;2;4.7;4.7;34;3;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;705.514
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;3.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;HOMBRE;18;2;3.9;3.9;11;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;543.384
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;NUMERO DE CEDULA;MUJER;19;2;4.5;4.5;3;1;;;;;20;CESAR;13;AGUSTIN CODAZZI;170;COLOMBIA;SI;NO;Plantel Oficial;458.622
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;17;;;;29;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;594.357
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;17;;;;3;1;;;;;20;CESAR;228;CURUMANI;170;COLOMBIA;SI;NO;Plantel Oficial;576.101
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;4;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;3;PAES - INDIGENA;2023-2S;2023-2S;NUMERO DE CEDULA;MUJER;19;2;3.7;3.7;7;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;485.516
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;3.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.3;4.3;3;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;SI;NO;Plantel Oficial;456.794
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;5.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;17;2;4.3;4.3;12;1;;;;;76;VALLE DEL CAUCA;1;CALI;170;COLOMBIA;NO;NO;Plantel Oficial;554.574
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;24;VICTIMAS DEL CONFLICTO ARMADO EN COLOMBIA;2024-1S;2024-1S;NUMERO DE CEDULA;HOMBRE;21;;;;18;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;SI;NO;Plantel Privado;591.326
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;5.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.5;4.5;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;466.38
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;3.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;1;REGULAR DE PREGRADO;2023-2S;2023-2S;TARJETA IDENTIDAD;MUJER;18;2;4.4;4.4;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;522.605
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;21;PAES - POBLACION NEGRA, AFROCOLOMBIANA, PALENQUERA Y RAIZAL;2024-1S;2024-1S;TARJETA IDENTIDAD;HOMBRE;17;;;;3;1;;;;;47;MAGDALENA;268;EL RETEN;170;COLOMBIA;NO;NO;Plantel Oficial;509.811
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;0;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;21;PAES - POBLACION NEGRA, AFROCOLOMBIANA, PALENQUERA Y RAIZAL;2024-1S;2024-1S;NUMERO DE CEDULA;MUJER;18;;;;57;7;;;;;20;CESAR;175;CHIMICHAGUA;170;COLOMBIA;NO;NO;Plantel Oficial;502.087
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;49.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;25;8;4.2;4.2;25;0;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;422.95
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;72.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;21;10;4.5;4.5;6;2;20;CESAR;621;LA PAZ;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;61.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;8;3.7;3.7;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;46.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;TARJETA IDENTIDAD;MUJER;20;9;4;4;8;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;58.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;3.9;4;3;1;20;CESAR;517;PAILITAS;20;CESAR;178;CHIRIGUANA;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;47.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;3.5;3.6;4;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;70;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;21;9;4.3;4.3;8;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;73.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;4.6;4.6;10;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;70.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;9;4.1;4.1;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;67.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;22;9;3.9;3.9;23;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;73.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;22;10;3.8;3.8;13;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;22;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;23;5;3.3;3.3;6;1;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;73.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;22;10;4.1;4.1;4;2;20;CESAR;250;EL PASO;20;CESAR;250;EL PASO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;70.3;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;TARJETA IDENTIDAD;HOMBRE;21;10;3.8;3.8;1;1;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;44.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;3.5;3.7;3;1;;;;;20;CESAR;750;SAN DIEGO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;86;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;TARJETA IDENTIDAD;MUJER;22;9;4.5;4.5;5;1;20;CESAR;1;VALLEDUPAR;47;MAGDALENA;288;FUNDACION;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;76;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;25;9;4.3;4.3;13;2;20;CESAR;621;LA PAZ;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;66.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;20;9;4.1;4.1;2;1;;;;;5;ANTIOQUIA;31;AMALFI;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;42.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;22;10;3.5;3.7;3;1;20;CESAR;175;CHIMICHAGUA;20;CESAR;175;CHIMICHAGUA;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;67.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;23;10;4.6;4.6;1;1;20;CESAR;621;LA PAZ;20;CESAR;13;AGUSTIN CODAZZI;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;72.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;22;10;4.7;4.7;38;4;;;;;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;74;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;24;9;4;4;4;1;;;;;23;CORDOBA;1;MONTERIA;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;54.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;HOMBRE;23;10;3.4;3.5;10;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;44.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;21;9;3.6;3.8;1;1;;;;;20;CESAR;750;SAN DIEGO;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;76;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;21;9;4.6;4.6;2;1;;;;;20;CESAR;621;LA PAZ;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;74.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;20;9;4.3;4.3;20;1;;;;;23;CORDOBA;1;MONTERIA;170;COLOMBIA;NO;NO;Plantel Privado;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;58.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;21;9;4;4;2;1;;;;;47;MAGDALENA;58;ARIGUANI;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;56.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;TARJETA IDENTIDAD;MUJER;22;9;3.8;3.9;40;3;;;;;2;DPTO EXTRANJERO;999;CIUDAD EXTRANJERO;862;VENEZUELA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L006;INGENIERIA MECATRONICA;3;PREGRADO;62.6;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;MUJER;21;9;4.1;4.1;7;2;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;92.9;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;31;10;4;4;3;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L002;ESTADISTICA;3;PREGRADO;14.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2020-1S;2020-1S;NUMERO DE CEDULA;HOMBRE;24;6;3.1;3.2;2;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L004;GESTION CULTURAL Y COMUNICATIVA;3;PREGRADO;78.7;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2019-2S;2019-2S;NUMERO DE CEDULA;MUJER;20;10;4.2;4.2;3;1;;;;;47;MAGDALENA;58;ARIGUANI;170;COLOMBIA;NO;NO;Plantel Oficial;
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;19.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-1S;2022-1S;TARJETA IDENTIDAD;MUJER;19;5;3.7;3.8;13;2;20;CESAR;1;VALLEDUPAR;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;488.65
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;13;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-1S;2022-1S;NUMERO DE CEDULA;HOMBRE;22;5;3;3.4;2;1;;;;;13;BOLIVAR;549;PINILLOS;170;COLOMBIA;NO;NO;Nocturno;463.37
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L001;BIOLOGIA;3;PREGRADO;25.1;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-1S;2022-1S;NUMERO DE CEDULA;HOMBRE;23;5;3.8;3.8;2;1;;;;;20;CESAR;238;EL COPEY;170;COLOMBIA;NO;NO;Plantel Oficial;422.44
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;6.2;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-1S;2022-1S;NUMERO DE CEDULA;HOMBRE;21;5;3.1;3.2;1;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;470.5
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L005;INGENIERIA BIOLOGICA;3;PREGRADO;21.5;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-1S;2022-1S;TARJETA IDENTIDAD;HOMBRE;18;5;3.6;3.8;10;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;529.13
SEDE DE LA PAZ;1004;ESCUELA DE PREGRADO LA PAZ;L003;GEOGRAFIA;3;PREGRADO;29.8;1;EXAMEN DE ADMISION A LA UNIVERSIDAD;29;PROGRAMA DE ADMISION ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ;2022-1S;2022-1S;NUMERO DE CEDULA;MUJER;20;5;4;4;1;1;;;;;20;CESAR;1;VALLEDUPAR;170;COLOMBIA;NO;NO;Plantel Oficial;439.94
